LINK,SOURCE,PHRASE,TITLE,CONTENT,DATE_ENTERED
www.bloomberg.com,"""asked that her name not be used""",People Openly Sell Votes for $20 in the Dominican Republic ...,http://www.bloomberg.com/news/articles/2016-05-16/people-openly-sell-their-votes-for-20-in-the-dominican-republic,"Like others, she <b>asked that her name not be used</b> because the practice is illegal.  “It&#39;s something my family has always done for the party. I started before I could&nbsp;...",2016-05-20
www.bloomberg.com,"""asked that her name not be used""",Goldman Sachs to Pay $26 Million to Settle Investor Suit - Bloomberg,http://www.bloomberg.com/news/articles/2012-07-17/goldman-settles-class-action-over-698-million-offering,"Like others, she <b>asked that her name not be used</b> because the practice is illegal.  “It&#39;s something my family has always done for the party. I started before I could&nbsp;...",2016-05-20
www.usatoday.com,"""refused to give his name""",Wilmington police respond to Beech Street shooting,http://www.usatoday.com/story/news/crime/2016/05/17/wilmington-police-respond-beech-street-shooting/84502502/,"One neighbor, who <b>refused to give his name</b>, said that he heard four shots fired.  Police responded in under a minute, he said. STORY: 16-year-old boy shot in&nbsp;...",2016-05-20
www.reuters.com,"""sources close to""","RBS to axe 200 UK jobs, close more branches - sources | Reuters",http://www.reuters.com/article/rbs-employment-idUSL3N1882MA,"LONDON May 12 Royal Bank of Scotland is planning to axe about 200 jobs at its  retail bank, according to <b>sources close to</b> the process, as the British high street&nbsp;...",2016-05-20
www.reuters.com,"""sources close to""",Enel tables formal offer for fibre-optic firm Metroweb - sources ...,http://www.reuters.com/article/metroweb-ma-enel-idUSI6N18701R,"Italy&#39;s biggest utility Enel has tabled a formal offer to buy fibre-optic  companyMetroweb, two <b>sources close to</b> the matter said on Thursday.",2016-05-20
www.reuters.com,"""sources close to""",Qatar to nominate a woman to VW supervisory board -sources ...,http://www.reuters.com/article/volkswagen-qatar-supervisory-idUSL5N187300,"... to replace Hussain Ali Al-Abdulla, Minister of State and board member of Qatar  Investment Authority, one of the <b>sources close to</b> VW&#39;s supervisory board said.",2016-05-20
www.reuters.com,"""sources close to""",Noble Group set to clinch $3 billion in credit facilities: sources ...,http://www.reuters.com/article/us-noble-group-debt-idUSKCN0Y10TW,"Noble Group is set to clinch about $3 billion in bank credit, <b>sources close to</b> the  matter said, in a move that will help Asia&#39;s biggest commodity trader to overcome &nbsp;...",2016-05-20
www.politico.com,"""sources close to""",SANDERS SENATE REP IN THE BALANCE -- More from source ...,http://www.politico.com/tipsheets/huddle/2016/05/politico-huddle-sanders-senate-rep-in-the-balance-more-from-source-really-close-to-rubio-conservatives-irs-power-play-new-screening-procedures-at-capitol-214370,"<b>Sources close to</b> the Twitter account: While he said his late night rant about  unnamed sources speaking on his half was done for “fun,” he really was pretty  angry&nbsp;...",2016-05-20
www.reuters.com,"""sources close to""",UPDATE 1-Enel bid values Metroweb at 806 mln euros - sources ...,http://www.reuters.com/article/metroweb-ma-enel-idUSL5N18G5FZ,"... made a formal offer on Thursday to buy fibre-optic company Metroweb, valuing  it at 806 million euros ($903 million), three <b>sources close to</b> the matter said.",2016-05-20
www.reuters.com,"""sources close to""",Telecom Italia considering IPO of Sparkle unit - sources | Reuters,http://www.reuters.com/article/telecomitalia-sparkle-idUSL5N1893NA,"... because its submarine network transmitsinformation between countries in  Europe, the Mediterranean andthe Americas, two <b>sources close to</b> the matter said .",2016-05-20
www.politico.com,"""a source close to""",ZIKA SHOWDOWN -- Another $40M to Senate races -- Buckeye ...,http://www.politico.com/tipsheets/huddle/2016/05/politico-huddle-zika-showdown-another-40m-to-senate-races-buckeye-battle-of-the-insiders-source-close-to-rubio-not-happy-214325,From his tweets: “<b>A source &#39;close to</b> Rubio&#39; says he was tired after long day &amp; has  decided to sleep for a few hours before tomorrow&#39;s ZIKA debate in Senate.,2016-05-20
www.reuters.com,"""a source close to""",France&#39;s Avanquest about to acquire a US software company: source,http://www.reuters.com/article/us-avanquest-usa-m-a-idUSKCN0YA29D,"PA) is about to acquire a U.S.-based software company and is currently finalizing  the financing of the deal, <b>a source close to</b> the matter told Reuters.",2016-05-20
www.reuters.com,"""a source close to""","China regulator to launch probe into foreign, local drug firms: China ...",http://www.reuters.com/article/us-china-healthcare-idUSKCN0XY02V,"... launch a &quot;large-scale and systematic&quot; anti-trust investigation soon into foreign  and local drug firms, state newspaper China Daily said, citing <b>a source close to</b>&nbsp;...",2016-05-20
www.reuters.com,"""a source close to""",Clinton calls Trump too unsteady to be president | Reuters,http://www.reuters.com/article/us-usa-election-idUSKCN0YA2OT,"In addition, Trump has hired veteran Republican lawyer A.B. Culvahouse to help  vet potential vice presidential running mates, <b>a source close to</b> the campaign&nbsp;...",2016-05-20
www.washingtonpost.com,"""a source close to""",Marco Rubio targets The Washington Post in late-night Twitter rant ...,https://www.washingtonpost.com/news/the-fix/wp/2016/05/17/marco-rubio-targets-the-washington-post-in-late-night-twitter-rant/,<b>A source &quot;close to</b> Rubio&quot; says he was tired after long day &amp; has decided to sleep  for a few hours before tomorrow&#39;s ZIKA debate in Senate. — Marco Rubio&nbsp;...,2016-05-20
www.reuters.com,"""a source close to""",Telecom Italia makes cash offer for Italy&#39;s Metroweb - source | Reuters,http://www.reuters.com/article/telecomitalia-metroweb-idUSI6N182017,"... network company Metroweb in a dealvaluing the Italian company at more than  820 million euros ($933million), <b>a source close to</b> the matter said on Monday.",2016-05-20
www.reuters.com,"""a source close to""",UPDATE 1-Telecom Italia makes all-cash bid for Italy&#39;s Metroweb ...,http://www.reuters.com/article/metroweb-ma-telecomitalia-idUSL5N1865TT,"... all-cash offer to buy fibre network company Metroweb, valuing it at more than  820 million euros ($933 million), <b>a source close to</b> the matter said on Monday.",2016-05-20
www.reuters.com,"""a source close to""",Berlusconi&#39;s AC Milan talks with Chinese to last one month: source ...,http://www.reuters.com/article/us-ac-milan-berlusconi-sale-source-idUSKCN0Y11XN,"... Fininvest and a group of Chinese investors over the sale of a stake in soccer  club AC Milan will last one month, <b>a source close to</b> the matter said on Tuesday.",2016-05-20
www.bloomberg.com,"""asked not to be named""",LendingClub Said to Be Subpoenaed by New York Over Loans ...,http://www.bloomberg.com/news/articles/2016-05-18/lending-club-said-to-be-subpoenaed-by-new-york-over-loan-terms,"... the company and banks, including Salt Lake City-based WebBank, said the  person, who <b>asked not to be named</b> because the investigation is confidential.",2016-05-20
www.bloomberg.com,"""asked not to be named""",Ex-Areva CEO Said to Be Embroiled in Tax-Fraud Investigation ...,http://www.bloomberg.com/news/articles/2016-05-13/ex-areva-ceo-said-to-be-embroiled-in-tax-fraud-investigation,"The preliminary inquiry was triggered last September by a complaint from  France&#39;s tax authority, said one of the people who <b>asked not to be named</b>  because the&nbsp;...",2016-05-20
www.politico.com,"""asked not to be named""",Clinton emails: State evolves on when diplomacy is classified ...,http://www.politico.com/blogs/under-the-radar/2016/05/hillary-clinton-emails-state-department-diplomatic-exchanges-223140,"... if everyone put everything on the classified email system that involved foreign  government information,” said the former official, who <b>asked not to be named</b>.",2016-05-20
www.politico.com,"""asked not to be named""",Josh Gerstein,http://www.politico.com/blogs/under-the-radar,"... if everyone put everything on the classified email system that involved foreign  government information,” said the former official, who <b>asked not to be named</b>.",2016-05-20
www.bloomberg.com,"""asked not to be named""",Jefferies Said to Have Pushed LendingClub to Fix Disclosures ...,http://www.bloomberg.com/news/articles/2016-05-10/jefferies-said-to-have-pressed-lendingclub-to-improve-disclosure,"The bank said it would only bundle loans made with the improved disclosures  into bonds, according to the people, who <b>asked not to be named</b> because they&nbsp;...",2016-05-20
www.bloomberg.com,"""asked not to be named""",Japan Carriers Get $13.6 Billion Hint Profit Can Be Too High ...,http://www.bloomberg.com/news/articles/2016-05-17/japan-carriers-get-8-6-billion-reminder-profits-can-be-too-high,"... cheaper plans, according to the official, who <b>asked not to be named</b> because  the matter hasn&#39;t been made public. A ministry spokesman declined to comment.",2016-05-20
www.bloomberg.com,"""asked not to be named""",Vodafone CEO Sees Shifts in U.K. Market After Blocked Deal ...,http://www.bloomberg.com/news/articles/2016-05-17/vodafone-beats-estimate-with-2-5-quarterly-network-revenue-gain,"... in the U.K., would invest in others&#39; deals if it would bring more space on O2&#39;s  network, said another person, who <b>asked not to be named</b> discussing the plans.",2016-05-20
www.bloomberg.com,"""asked not to be named""","Brazil Needs Jobs, Not Apologies - Bloomberg View",https://www.bloomberg.com/view/articles/2016-05-16/brazil-s-economy-needs-jobs-not-apologies,"... don&#39;t know who to talk to or whether any deal will stand,&quot; said a consultant to  one contractor implicated in the Car Wash case, who <b>asked not to be named</b>.",2016-05-20
www.reuters.com,"""declined to be named""",Macquarie advises Origin to weigh spin-off after LNG project done ...,http://www.reuters.com/article/us-origin-energy-divestiture-macquarie-g-idUSKCN0Y40BR,Both sources <b>declined to be named</b> as the matter was confidential. Origin and  Macquarie declined to comment. Ratings agency Standard &amp; Poor&#39;s believes  there&nbsp;...,2016-05-20
www.reuters.com,"""declined to be named""",Bangladesh asks SWIFT to give access to technicians on cyber heist ...,http://www.reuters.com/article/us-usa-fed-bangladesh-swift-idUSKCN0Y91M0,"... said the source, who <b>declined to be named</b> because of the ongoing  investigations. The source declined to identify the technicians or give their  nationalities.",2016-05-20
www.reuters.com,"""declined to be named""","Apple&#39;s Cook to visit India this week, to meet Modi: sources | Reuters",http://www.reuters.com/article/us-apple-india-idUSKCN0Y70ZO,The sources <b>declined to be named</b> as the plan is not public. Apple declined to  provide details of Cook&#39;s schedule in India. Cook is visiting China after&nbsp;...,2016-05-20
www.reuters.com,"""declined to be named""",Abu Dhabi&#39;s IPIC picks nine banks to arrange euro bond - sources ...,http://www.reuters.com/article/ipic-uae-bonds-idUSL5N1885UI,"&quot;Having answers to all the questions stemming from 1MDB will be important for  securing investor support,&quot; said one of the sources, who <b>declined to be named</b>.",2016-05-20
www.reuters.com,"""declined to be named""",Too costly to shut: Mine sales stumble on looming clean-ups | Reuters,http://www.reuters.com/article/us-australia-mining-idUSKCN0YA2VL,"... reclamation or (other) liabilities because they&#39;ll be able to make a profit in this  market,&quot; said a banker who <b>declined to be named</b> amid ongoing sale processes.",2016-05-20
www.reuters.com,"""declined to be named""","UPDATE 1-Heta creditors, Carinthia agree on settlement points ...",http://www.reuters.com/article/austria-heta-creditors-idUSL5N1898IO,"&quot;The key points are agreed on,&quot; one source who <b>declined to be named</b> said on  Thursday. The sources could not speak for attribution because they were not&nbsp;...",2016-05-20
